date,content
2020-02-10 03:33:22+00:00,@sriramk He covers so much in the film - not just the obvious class difference but climate change and in group fighting
2020-02-10 02:49:06+00:00,"#eduCCateGlobalAwards #Scholarships #Bursaries and #NASA collaboration coming soon! Exciting partnerships forged in the USA during the Centre for Citizen Peacebuilding, University of California, Irvin, Peace &amp; Climate Change Conference 2020. https://t.co/o6ojth9mKF"
2020-02-09 20:12:35+00:00,"“Execute” is obviously the new code word for excellent health care, a living wage, stopping climate change and all other life affirming transformations. https://t.co/7WcB0uUjPM"
2020-02-08 20:58:52+00:00,"@veryfancyslut Increasing globalization, social media, new technology, massive wealth and income inequality, racial resentment, and antiquated political structures paved the path for the return of radical right-wing nationalism around the globe as humans change Earth's climate for the worse."
2020-02-08 18:56:04+00:00,Why am I reminded of Exxon knowing about climate change in the 1980s but not saying anything about it while they sold fossil fuels to everyone? https://t.co/0YR7DujvJH
2020-02-08 11:44:05+00:00,It was 65 degrees in Antarctica today. TELL ME climate change isn’t real.
2020-02-08 05:00:50+00:00,"@jekky1979 @ConspiracyWaif @thesulk @realDonaldTrump Research what happens when world’s temperature permanently rises 4 degrees and how that will affect our wildlife, atmosphere, and health.  That’s climate change, not what you’re supposing."
2020-02-08 03:02:28+00:00,Thank goodness we're getting a climate change question. #DemDebate8
2020-02-07 22:11:40+00:00,"@Tiresias999 Yes, I do believe in the scientific consensus on climate change. I used to work at JPL, many years ago, on a Web interface to process data from Earth-observing satellites for oceanography (one piece of the climate). I know the scientists aren’t deceiving us about their research."
2020-02-07 18:44:30+00:00,".@JimInhofe, it’s warmer in Antarctica than it is in Los Angeles right now. Let’s have a chat about climate change, shall we? https://t.co/TeCY07HX60"
2020-02-07 06:48:35+00:00,"@ClimateHuman @itsarigrace Thank you, Peter. If I had the opportunity I would love to learn more about how nuclear power could be truly safe. I found long ago that Edison was as reliable on that as Exxon-Mobile has been on climate change."
2020-02-07 04:15:11+00:00,"@jekky1979 @ConspiracyWaif @thesulk @realDonaldTrump Scientific results can also evolve and usually they improve for the better.  Coal isn’t good for us to breathe, nor carbon dioxide.  Others, let’s go inhale a tailpipe and see what happens, right?  Climate change is definitely occurring.  You can’t fake glaciers falling off."
2020-02-06 01:40:54+00:00,"Why the Real Estate Industry Must Take Action Against Climate Change in 2020
Video: https://t.co/CLD2o41D9y @ Venice, California https://t.co/UILEHyIhKs"
2020-02-05 15:26:00+00:00,"Trump’s economic record is dismal.  He rode in on Obama’s coattails, then damaged the economy through crazy tariffs an additional $5 trillion in budget deficits while ignoring the two issues that worry corporate boardrooms (climate change and the need for more immigration)."
2020-02-05 14:48:29+00:00,"@therockyfiles @craigtimes @sejorg Fl voters support two US Senators, @marcorubio and @SenRickScott, whose political careers are based on eliminating environmental regulations and denying climate change even exists. What’s up with that?🤔 @grantstern"
2020-02-05 14:33:19+00:00,"Trump admits he’s is GONE without backing by racists and women haters and climate change deniers. Because he treasures those so much he gave their icon, Limbaugh, a Medal of Freedom. Fuck that: #BlueTsunami2020 https://t.co/GtH35gvEPv"
2020-02-05 06:24:25+00:00,@lilpopsiclestk She’s literally a teen activist who has gotten politicians to become more aware of climate change?? Did you even read the article?
2020-02-05 00:45:27+00:00,"We can’t talk about affordable housing, solving homelessness, and fighting climate change without talking about the money in politics. I am very proud that our campaign if funded by incredibly generous people like you. https://t.co/KCco8k6AG3 🧵👇🏽 https://t.co/gYAv0UmTyO"
2020-02-04 23:38:43+00:00,@StefWilliams25 It’s too bad they weren’t abortions.  Would have been great for natural selection.  And climate change.  And...
2020-02-04 18:55:33+00:00,I have never felt this cold air in So. Cal.  and I have lived here all my life. I believe climate change is a big factor. It hurts to breath! Grrrrrrrr https://t.co/BEqdBNlMav
2020-02-04 18:19:47+00:00,@MrJones_tm @SiriusRick23 Every climate change prediction since the 70s never occurred.
2020-02-04 11:07:34+00:00,"Climate change is very real this winter. Look at these numbers. This is the first week of February, and it’s cooler in Los Angeles than it is in the mountains of western North Carolina, or… https://t.co/rykbwc0uEZ"
2020-02-04 03:21:20+00:00,"we do NOT stan boys that litter. 
And that’s on climate change"
2020-02-04 01:08:50+00:00,I chuckle every time someone says their candidate of choice is “for climate change” 🤣
2020-02-03 22:12:42+00:00,@fifthwallvc on @cheddar / @timsteno discussing our new Carbon Impact Fund to convene the real estate industry to help combat Climate Change and identify new technologies that can help real estate owners become carbon neutral: https://t.co/HQNbAwOFuC https://t.co/5iJO08OYBn
2020-02-03 22:10:16+00:00,"@MarcusCicero33 @4whomthebellfux @qjurecic Taken as a whole, the range of published evidence indicates that the net damage costs of climate change are likely to be significant and to increase over time.
- Intergovernmental Panel on Climate Change

NASA and the world’s scientists aren’t hoaxing us. https://t.co/niaLN6US4U"
2020-02-03 22:03:55+00:00,"Thanks @cheddar, @AlyssaJS_, @kristenscholer, @timsteno for having me on to discuss fifthwallvc’s new Carbon Impact Alliance to help the real estate industry combat Climate Change @ Downtown Los Angeles https://t.co/OhCri0BThu"
2020-02-03 15:53:22+00:00,"@MarcusCicero33 @qjurecic I would prefer to minimize the destruction caused by wildfires and losing beaches to sea level rise. You might want to think about the problems the experts have been thinking about, and the long-term climate change trends you and I have seen in our own lifetimes."
2020-02-03 15:41:28+00:00,"@MarcusCicero33 @qjurecic That’s a good question, and the nation’s top scientists released a report on exactly how the United States in particular would suffer more than we would benefit if the weather warms up due to predicted climate change. Let me find it. President Trump ignored it, as expected."
2020-02-03 15:38:55+00:00,@JeffBezos @CFigueres Jeff the reason why we have climate change is your right that the carbon emission but they're deforesting the planet here they need to start planting trees immediately and get more green or he's out like a they close down Green Arrow and that Nursery was supplying
2020-02-03 15:30:17+00:00,Wind Advisory. Didn’t know that was a thing here. #ClimateChange #santamonica https://t.co/hGXLH3iF5S
2020-02-03 15:01:23+00:00,"@ImTheQ And still, people don’t believe climate change is real..."
2020-02-01 23:59:24+00:00,"(3) When you start to see the graph on the right go back in time, you can see it’s true that CO2 has varied greatly throughout history (common argument against human-induce climate change). But look at the rate of change: the spike since the industrial revolution is unmistakable"
2020-02-01 23:50:07+00:00,Let’s show the world how LA is stepping up to combat climate change at our upcoming Earth Summit April 16th! #climatechange #earthsummit20 @MayorOfLA https://t.co/iKQPXwskpY
2020-02-01 21:52:15+00:00,@nonewsspeak Yes I’ve talked about that. There’s 2 movies on this and like climate change I can’t tell which is more accurate so my assessment is I take both to be real while being pro implementing a temporary travel ban.
2020-02-01 18:49:02+00:00,@RedStagKiller @EllenSpivak @Olivianuzzi @NavyNana2 @RyanLizza That’s not what NASA says about climate change. https://t.co/JCMzAaOS2N
2020-02-01 18:46:21+00:00,"Column: Thanks to Thunberg, 101-year-old makes a stand against climate change https://t.co/9ebrWR6nik"
2020-02-01 17:57:32+00:00,"What worry’s us?
Mass Shootings 71%
Health care 69%
Work 64%
Politics 62%
Money 60%
Terrorism 60%
Climate change 56%
2020 Election 56%
Don’t let work stress compound with old #OfficeSpace. When does your lease expire? @JLLlosangeles knows #workplaceexperience #amenities strategy."
2020-02-01 15:44:51+00:00,"@latimes Don’t get me wrong, I love a good climate change story, but I’m pretty sure this isn’t @GretaThunberg .... (but if it is, she’s a totally badass now!) https://t.co/R2iI8Unls0"
2020-02-01 05:10:10+00:00,"Excellent. Climate change is not a partisan issue, it impacts all of us. 🌎 https://t.co/hpN2G7UWPj"
2020-01-31 21:51:39+00:00,Are you doing your part to fight #climatechange? @NickyHilton is fighting climate change by wearing #vintageclothing @CHANEL. https://t.co/h3CjBB9N6G via @pagesix
2020-01-31 21:19:02+00:00,"Republicans in Congress, like ostriches with heads in the sand, won’t allow witnesses in impeachment trial and deny all science, esp. climate change. Looming sea level rise will cover beaches, leaving them fewer options for where to stick their heads!"
2020-01-31 18:08:53+00:00,"THIS is the fvckshit i be talkin’ ‘bout! 
c’monnn hometown. this is ridiculous. 

climate change is real, word to Al Gore. mark my words, this summer is gonna reach 115 degrees &amp; we’re all gonna be miserable. https://t.co/3Hb3Wvv2Vw"
2020-01-31 15:47:01+00:00,"I planted a tree today with Public Goods. Takes less than 10 seconds and they’ll plant a tree on your behalf — no cost to you — and, it's a great way to fight climate change.
Check out: https://t.co/2guhPAWBIk"
2020-01-31 15:31:58+00:00,"Climate change, Siberian methane discharge, feedback loops and sea ice apocalypse with ensuing global crop fail whatever’s, let’s resolve this ASAP. 

😜 🌱🌱🌱 https://t.co/nHRqy2wvK6"
2020-01-31 15:28:10+00:00,How can we be both a man who is safe + a man women sexually crave? Destin Gerek @destingerek talks to us about the complex changes in our social climate around what it means to be ‘masculine’ and how it’s impacting… https://t.co/kL1axBFLN0
2020-01-31 06:46:40+00:00,"Impressive! President Bollinger of Columbia University just announced major commitments for addressing climate change, including the creation of a new climate change school. #leadership #climatechange https://t.co/9XGiCQcr0I"
2020-01-31 04:27:36+00:00,"I can’t even convince my mother to sell her $XOM shares. The dividends are too good, and she would have to pay capital gains taxes on the profit if she sold them. She’s an accountant, so I understand her mentality, but it is not the way I prioritize. #ClimateChange #capitalism https://t.co/FHHwziju3T"
2020-01-31 02:56:58+00:00,Thank you @Senator_Hurtado for helping get the word out. The #RNG dispensed at this station has the potential to reduce smog forming pollutants by more than 90 percent and #GHGs linked to #climatechange by 80 percent. https://t.co/ZXfnbJIsX2
2020-01-30 20:05:40+00:00,#SOLAR #ThursdayThoughts #ThirstyThursday #ThankfulThursday #ClimateChange #solarpanels https://t.co/TPAwBSqJQb
2020-01-30 18:55:15+00:00,@MacFinn44 @USAmbIsrael Is God also in favor of ecocide through man made climate change that Trump says is “a Chinese hoax”? Asking for a friend.  @ExtinctionR
2020-01-30 18:15:51+00:00,This talk from @Bill_Gross on his ideas and solutions for #ClimateChange was incredibly inspiring and energizing - one of the best sessions from Day 1 at #UpfrontSummit. Excited to learn more and follow along https://t.co/Kd5PtcHS9T
